ENERGYSTARScore,LargestPropertyUseType,LargestPropertyUseTypeGFA,Latitude,Longitude,Neighborhood,NumberofBuildings,NumberofFloors,PrimaryPropertyType,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,PropertyName,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearBuilt
15.0,Other - Recreation,7583.0,47.63644,-122.35784,MAGNOLIA / QUEEN ANNE,1.0,1,Other,13157,0,13157,Queen Anne Pool,Fitness Center/Health Club/Gym,5574.0,Swimming Pool,0.0,1974
26.0,Distribution Center,57540.0,47.54621,-122.33486,GREATER DUWAMISH,1.0,1,Distribution Center,57540,0,57540,GLACIER NORTHWEST (6335 1st Ave S),None,0.0,None,0.0,1969
64.0,Office,274002.0,47.6182,-122.352,DOWNTOWN,1.0,6,Large Office,272410,124216,396626,Third and Broad,Parking,122624.0,None,0.0,1982
49.0,K-12 School,42252.0,47.55095,-122.27978,SOUTHEAST,1.0,2,K-12 School,42252,0,42252,St. Edward School,None,0.0,None,0.0,1912
72.0,Office,245028.0,47.60198,-122.33174,DOWNTOWN,1.0,42,Large Office,304346,0,304346,Smith Tower,Retail Store,8429.0,Other - Restaurant/Bar,7518.0,1912
88.0,Office,150840.0,47.59963,-122.32796,DOWNTOWN,1.0,10,Large Office,143508,38186,181694,Fifth and Jackson,Parking,26946.0,Other,2155.0,2002
1.0,Non-Refrigerated Warehouse,33462.0,47.57339,-122.33735,GREATER DUWAMISH,1.0,1,Warehouse,33462,0,33462,3401 Colorado Ave S. Whse,None,0.0,None,0.0,1964
11.0,Other - Recreation,23320.0,47.69883,-122.32479,NORTH,1.0,1,Other,30610,0,30610,Seattle Athletic Club,Office,7290.0,None,0.0,1979
94.0,K-12 School,204961.0,47.55237,-122.31391,GREATER DUWAMISH,1.0,3,K-12 School,204961,0,204961,Cleveland STEM High,None,0.0,None,0.0,2007
80.0,Other - Entertainment/Public Assembly,1585960.0,47.59544,-122.33159,GREATER DUWAMISH,1.0,6,Other,1258280,327680,1585960,CenturyLink,Parking,0.0,None,0.0,1999
78.0,K-12 School,46066.0,47.68636,-122.3423,NORTHWEST,1.0,2,K-12 School,47602,0,47602,Daniel Bagley Elementary,None,0.0,None,0.0,1930
64.0,Office,14448.0,47.66691,-122.38416,BALLARD,1.0,4,Small and Mid-Sized Office,23032,0,23032,Sanborn Building,Restaurant,5300.0,Retail Store,1460.0,1901
95.0,K-12 School,58916.0,47.54576,-122.26853,SOUTHEAST,1.0,2,K-12 School,56228,0,56228,Graham Hill Elementary,None,0.0,None,0.0,1961
24.0,Worship Facility,75058.0,47.60867,-122.33265,DOWNTOWN,1.0,3,Worship Facility,40548,34510,75058,Plymouth Congregational Church,None,0.0,None,0.0,1968
92.0,Office,32250.0,47.59657,-122.33394,DOWNTOWN,1.0,5,Small and Mid-Sized Office,32250,0,32250,Fobes Building - 558,None,0.0,None,0.0,1910
30.0,Office,49473.0,47.58958,-122.33369,GREATER DUWAMISH,1.0,6,Small and Mid-Sized Office,62370,0,62370,Taylor Edwards Building,Restaurant,10408.0,None,0.0,1907
65.0,Office,20565.0,47.61588,-122.34965,DOWNTOWN,1.0,3,Small and Mid-Sized Office,20565,0,20565,"2607 Building, LLC",None,0.0,None,0.0,1925
72.0,Distribution Center,35579.0,47.5678,-122.33622,GREATER DUWAMISH,1.0,1,Distribution Center,35579,0,35579,3851 Distribution Center,None,0.0,None,0.0,1998
86.0,Office,232443.0,47.61567,-122.33503,DOWNTOWN,1.0,14,Large Office,362046,0,362046,818 Stewart,Parking,97874.0,Other,3534.0,2008
81.0,Medical Office,44667.0,47.70558,-122.33486,NORTHWEST,1.0,2,Medical Office,34759,0,34759,Meridian Center for Health,Parking,0.0,None,0.0,1979
89.0,Other,33647.0,47.59871,-122.3299,DOWNTOWN,1.0,3,Other,67755,0,67755,King Street Station,Office,19705.0,Other - Entertainment/Public Assembly,11988.0,1906
93.0,Worship Facility,45442.0,47.71856,-122.32084,NORTH,1.0,2,Worship Facility,76475,0,76475,(ID27703) International Full Gospel Fellowship,Other - Education,31033.0,None,0.0,1961
18.0,Financial Office,87552.0,47.6993,-122.32378,NORTH,1.0,5,Other,90266,0,90266,Salal Credit Union Headquarters,None,0.0,None,0.0,1987
91.0,Other,137565.0,47.60462,-122.31549,CENTRAL,3.0,6,Other,250981,0,250981,Youth Services Center,Courthouse,78357.0,None,0.0,1971
5.0,Distribution Center,26532.0,47.65214,-122.356,LAKE UNION,1.0,1,Distribution Center,26532,0,26532,124N35,None,0.0,None,0.0,1984
98.0,Office,160580.0,47.59858,-122.33198,DOWNTOWN,1.0,7,Large Office,160580,0,160580,(ID616) Court in the Square,None,0.0,None,0.0,1907
64.0,Medical Office,26930.0,47.70007,-122.32533,NORTH,1.0,2,Medical Office,20580,6350,26930,North Seattle Professional Center,None,0.0,None,0.0,1980
3.0,Non-Refrigerated Warehouse,46340.0,47.55436,-122.33631,GREATER DUWAMISH,1.0,1,Warehouse,46340,0,46340,Seadrunar Recycling,None,0.0,None,0.0,2001
41.0,Other - Recreation,30498.0,47.70541,-122.32232,NORTH,2.0,1,Other,30498,0,30498,Northgate Campus,None,0.0,None,0.0,2005
75.0,Automobile Dealership,24520.0,47.5843,-122.32229,GREATER DUWAMISH,1.0,2,Other,56988,0,56988,Mercedes-Benz of Seattle,Parking,0.0,None,0.0,2014
75.0,Distribution Center,34400.0,47.53926,-122.34143,DELRIDGE,1.0,1,Distribution Center,51600,0,51600,Pacific Plumbing Supply,Office,17200.0,None,0.0,1976
85.0,K-12 School,38297.0,47.63408,-122.28483,EAST,1.0,3,K-12 School,38297,0,38297,McGilvra Elementary,None,0.0,None,0.0,1925
82.0,Self-Storage Facility,28800.0,47.59291,-122.31042,GREATER DUWAMISH,1.0,2,Self-Storage Facility,28800,0,28800,Seattle Self Storage,None,0.0,None,0.0,1956
92.0,K-12 School,62975.0,47.5795,-122.38723,SOUTHWEST,1.0,1,K-12 School,61183,0,61183,Lafayette Elementary,None,0.0,None,0.0,1950
82.0,Other,368000.0,47.62208,-122.35398,MAGNOLIA / QUEEN ANNE,1.0,1,Other,389000,0,389000,Key Arena,None,0.0,None,0.0,1962
30.0,Other,21018.0,47.62208,-122.35398,MAGNOLIA / QUEEN ANNE,1.0,1,Other,21018,0,21018,Fisher Pavilion,None,0.0,None,0.0,2002
93.0,K-12 School,59097.0,47.6706,-122.36225,BALLARD,1.0,2,K-12 School,55513,0,55513,West Woodland Elementary,None,0.0,None,0.0,1991
26.0,Office,83715.0,47.66517,-122.30186,NORTHEAST,1.0,3,Large Office,59850,42440,102290,Northcut Landing,Parking,18575.0,None,0.0,2006
65.0,Non-Refrigerated Warehouse,18350.0,47.59774,-122.31936,DOWNTOWN,1.0,1,Warehouse,23903,0,23903,KLC GROUP LLC,Worship Facility,4500.0,None,0.0,1930
9.0,Non-Refrigerated Warehouse,25547.0,47.64913,-122.37929,MAGNOLIA / QUEEN ANNE,1.0,2,Warehouse,39497,0,39497,Keller Supply,Office,13950.0,None,0.0,1955
46.0,Medical Office,197408.0,47.61002,-122.32222,EAST,1.0,10,Medical Office,215923,206580,422503,Elmer J. Nordstrom Medical Tower,None,0.0,None,0.0,1985
92.0,Distribution Center,33987.0,47.56489,-122.3409,GREATER DUWAMISH,1.0,1,Distribution Center,26680,0,26680,MCNIVEN,None,0.0,None,0.0,1955
25.0,Retail Store,19271.0,47.59881,-122.30189,CENTRAL,1.0,2,Retail Store,23421,0,23421,Promenade South 2,Bank Branch,4150.0,None,0.0,1980
69.0,Office,38460.0,47.60191,-122.31438,CENTRAL,1.0,3,Small and Mid-Sized Office,38460,0,38460,RLIBuilding,None,0.0,None,0.0,1910
81.0,Office,606050.0,47.60655,-122.33533,DOWNTOWN,1.0,34,Large Office,614158,162604,776762,1111 Third Avenue,Parking,154947.0,None,0.0,1980
77.0,Office,37120.0,47.60542,-122.3364,DOWNTOWN,1.0,5,Small and Mid-Sized Office,39960,0,39960,Holyoke,Other,2840.0,None,0.0,1900
98.0,Data Center,218997.0,47.61438,-122.33871,DOWNTOWN,1.0,33,Other,429405,0,429405,WestinBuilding,Office,210409.0,None,0.0,1981
75.0,K-12 School,164229.0,47.70994,-122.29301,NORTH,1.0,2,K-12 School,160645,0,160645,Jane Addams Middle,None,0.0,None,0.0,1949
96.0,Office,152579.0,47.64822,-122.34848,LAKE UNION,1.0,3,Large Office,166128,114829,280957,Adobe Seattle,Parking,93893.0,Data Center,7500.0,1999
90.0,Worship Facility,22220.0,47.67738,-122.28996,NORTHEAST,1.0,2,Worship Facility,22220,0,22220,University Unitarian Church,None,0.0,None,0.0,1957
70.0,Distribution Center,13000.0,47.5822,-122.321,GREATER DUWAMISH,1.0,1,Distribution Center,21349,0,21349,Terminal Leasing,Office,8349.0,None,0.0,1947
43.0,Office,371450.0,47.60765,-122.3348,DOWNTOWN,1.0,29,Large Office,489182,0,489182,Financial Center - COS Compliance,Parking,65451.0,Other - Technology/Science,9295.0,1970
1.0,Office,99890.0,47.60642,-122.33581,DOWNTOWN,1.0,6,Large Office,146922,25920,172842,Second And Spring Building,Data Center,39336.0,Parking,25000.0,1958
66.0,Non-Refrigerated Warehouse,17650.0,47.57254,-122.32549,GREATER DUWAMISH,1.0,1,Warehouse,21755,0,21755,Warehouse,Office,2400.0,None,0.0,1978
32.0,Office,60676.0,47.59367,-122.30957,CENTRAL,1.0,2,Small and Mid-Sized Office,62220,0,62220,Darigold HQ,Parking,13780.0,Other - Services,1324.0,1914
83.0,Non-Refrigerated Warehouse,58472.0,47.59366,-122.32666,GREATER DUWAMISH,1.0,1,Warehouse,82852,0,82852,1021-1045 6th Ave. S.,Retail Store,23282.0,None,0.0,1922
64.0,Non-Refrigerated Warehouse,46846.0,47.69814,-122.34295,NORTHWEST,1.0,2,Warehouse,53472,0,53472,Iron Mountain,Office,10033.0,None,0.0,1948
73.0,Office,28800.0,47.57075,-122.32724,GREATER DUWAMISH,1.0,1,Small and Mid-Sized Office,28800,0,28800,Lamar Advertising Company,Non-Refrigerated Warehouse,7350.0,None,0.0,1962
55.0,Non-Refrigerated Warehouse,72859.0,47.55066,-122.31787,GREATER DUWAMISH,1.0,4,Warehouse,72859,0,72859,Rainier Malt House,None,0.0,None,0.0,1904
81.0,Office,82098.0,47.62958,-122.32826,LAKE UNION,1.0,7,Large Office,94472,44728,139200,1144 Eastlake Building,None,0.0,None,0.0,2001
94.0,Office,22365.0,47.61543,-122.32657,EAST,1.0,3,Small and Mid-Sized Office,27544,0,27544,Pine Building,Parking,3744.0,None,0.0,1917
49.0,Distribution Center,48001.0,47.51127,-122.281,GREATER DUWAMISH,1.0,1,Distribution Center,48001,0,48001,Noble Building,None,0.0,None,0.0,1967
96.0,College/University,28800.0,47.61741,-122.33491,DOWNTOWN,1.0,2,University,28923,0,28923,Centennial Building,None,0.0,None,0.0,1992
89.0,Office,50250.0,47.60366,-122.33328,DOWNTOWN,1.0,3,Small and Mid-Sized Office,52298,0,52298,United Way of King County,None,0.0,None,0.0,1921
94.0,Distribution Center,160000.0,47.55945,-122.33601,GREATER DUWAMISH,1.0,1,Distribution Center,160000,0,160000,80,None,0.0,None,0.0,1968
97.0,Office,23751.0,47.54437,-122.30863,GREATER DUWAMISH,1.0,1,Mixed Use Property,44700,0,44700,Puget Sound Energy Georgetown Operations Center,Other,14024.0,Non-Refrigerated Warehouse,10095.0,1962
62.0,Non-Refrigerated Warehouse,21560.0,47.56897,-122.33617,GREATER DUWAMISH,1.0,1,Warehouse,38005,0,38005,"Compton Lumber Co., Inc",Self-Storage Facility,10974.0,Office,5471.0,1961
89.0,Other - Lodging/Residential,25200.0,47.61796,-122.30847,CENTRAL,1.0,3,Other,25200,0,25200,Son Shone Inn,None,0.0,None,0.0,1911
63.0,College/University,114000.0,47.5997,-122.30364,CENTRAL,2.0,4,University,114000,0,114000,SCCC SEATTLE VOCATIONAL INST.,None,0.0,None,0.0,1974
93.0,Office,103000.0,47.63347,-122.34078,MAGNOLIA / QUEEN ANNE,1.0,4,Large Office,96254,94892,191146,1633 Westlake Building,Parking,80000.0,None,0.0,2000
56.0,Supermarket/Grocery Store,46978.0,47.70941,-122.31707,NORTH,1.0,1,Supermarket and Grocery Store,44755,0,44755,70500866 -- Northgate,None,0.0,None,0.0,1996
3.0,Senior Care Community,36000.0,47.69875,-122.36725,BALLARD,1.0,2,Senior Care Community,3636,31000,34636,Ballard Center,Parking,0.0,None,0.0,1966
47.0,Adult Education,22364.0,47.56028,-122.28914,SOUTHEAST,1.0,2,Other,22364,0,22364,DES Seattle Alaska St. Building,Parking,0.0,None,0.0,1962
67.0,K-12 School,65310.0,47.59096,-122.29985,CENTRAL,1.0,2,K-12 School,64414,0,64414,Thurgood Marshall Elementary,None,0.0,None,0.0,1991
32.0,Social/Meeting Hall,18075.0,47.66453,-122.30999,NORTHEAST,1.0,2,Other,21075,0,21075,Hillel Foundation,Office,3000.0,None,0.0,2004
4.0,Medical Office,21743.0,47.66169,-122.28558,NORTHEAST,1.0,4,Medical Office,27642,17622,45264,Springbrook Building,None,0.0,None,0.0,1984
78.0,Office,34416.0,47.60105,-122.33518,DOWNTOWN,1.0,3,Small and Mid-Sized Office,44558,0,44558,Washington Park Building,Self-Storage Facility,7672.0,Restaurant,2470.0,1900
91.0,Office,95942.0,47.60576,-122.33922,DOWNTOWN,1.0,7,Large Office,122356,0,122356,1201 Western Avenue,Retail Store,15523.0,Data Center,182.0,1910
68.0,Office,55000.0,47.64834,-122.33188,LAKE UNION,1.0,2,Small and Mid-Sized Office,57619,26497,84116,Emerald Landing I,None,0.0,None,0.0,2012
100.0,Senior Care Community,35696.0,47.60897,-122.32507,EAST,1.0,6,Senior Care Community,62334,0,62334,Cabrini Senior Housing,Bank Branch,15661.0,Parking,10877.0,2006
91.0,Office,161762.0,47.60471,-122.33261,DOWNTOWN,1.0,8,Large Office,201480,0,201480,The Central Building,Retail Store,29094.0,Non-Refrigerated Warehouse,10624.0,1907
53.0,Office,85339.0,47.69999,-122.32663,NORTH,1.0,6,Small and Mid-Sized Office,88774,0,88774,Northgate Exec Center C,Parking,0.0,None,0.0,1979
5.0,Non-Refrigerated Warehouse,36544.0,47.55458,-122.32639,GREATER DUWAMISH,1.0,1,Warehouse,36544,0,36544,NWCP-SEA Bldg D,None,0.0,None,0.0,1966
6.0,Office,66737.0,47.63465,-122.32592,LAKE UNION,1.0,3,Mixed Use Property,124700,51218,175918,199 Blaine,Parking,58218.0,Laboratory,30230.0,2008
65.0,Non-Refrigerated Warehouse,14400.0,47.62231,-122.34145,LAKE UNION,1.0,2,Mixed Use Property,28800,0,28800,Rex Land Building (Block 56SE) - SEDO,Office,14400.0,None,0.0,1928
72.0,Other - Entertainment/Public Assembly,189750.0,47.60804,-122.3367,DOWNTOWN,1.0,6,Other,284100,0,284100,Benaroya Hall,None,0.0,None,0.0,1998
80.0,Distribution Center,59504.0,47.57023,-122.33241,GREATER DUWAMISH,1.0,1,Distribution Center,52613,0,52613,South Seattle Distribution Center- 3601,None,0.0,None,0.0,1980
15.0,Other - Recreation,23445.0,47.63228,-122.31574,EAST,1.0,1,Other,23445,0,23445,Conservatory Campus,None,0.0,None,0.0,1912
75.0,Worship Facility,26373.0,47.66295,-122.31494,NORTHEAST,1.0,3,Worship Facility,26373,0,26373,Cross & Crown Church,None,0.0,None,0.0,1938
97.0,Other,119146.0,47.67559,-122.31769,NORTHEAST,1.0,2,Other,206934,0,206934,Roosevelt Square,Parking,0.0,None,0.0,1929
71.0,Retail Store,32960.0,47.66033,-122.31348,NORTHEAST,1.0,3,Retail Store,32960,0,32960,(ID20237) Big 5 Corp,None,0.0,None,0.0,1900
72.0,Office,70090.0,47.61116,-122.34748,DOWNTOWN,1.0,4,Small and Mid-Sized Office,70000,17500,87500,World Trade Center West,Other,1672.0,None,0.0,1999
63.0,Non-Refrigerated Warehouse,27553.0,47.65907,-122.36783,BALLARD,1.0,1,Warehouse,27553,0,27553,lee warehouse,None,0.0,None,0.0,1950
16.0,Residence Hall/Dormitory,22000.0,47.65711,-122.31409,NORTHEAST,1.0,3,Residence Hall,28572,0,28572,Brooklyn Plaza,Parking,7000.0,None,0.0,1993
80.0,Office,104869.0,47.58361,-122.33369,GREATER DUWAMISH,1.0,4,Large Office,103200,25800,129000,"2200 Equities, LLC",None,0.0,None,0.0,1900
90.0,Office,305233.0,47.61429,-122.35263,DOWNTOWN,1.0,6,Large Office,350310,0,350310,2601 Elliott Avenue,College/University,26900.0,Restaurant,7666.0,1916
91.0,Office,103970.0,47.6244,-122.33157,LAKE UNION,1.0,4,Large Office,104500,71385,175885,1260 Mercer,Parking,71390.0,None,0.0,2000
4.0,Medical Office,27642.0,47.66159,-122.28606,NORTHEAST,2.0,4,Medical Office,22356,14576,36932,Springbrook Building LLC 4540,None,0.0,None,0.0,1987
83.0,Fitness Center/Health Club/Gym,111445.0,47.66838,-122.3931,BALLARD,2.0,2,Self-Storage Facility,111445,0,111445,Market St Center,None,0.0,None,0.0,1946
100.0,Office,25000.0,47.61119,-122.33581,DOWNTOWN,1.0,3,Small and Mid-Sized Office,57720,0,57720,1518 Fifith Ave,None,0.0,None,0.0,1903
72.0,Other,32100.0,47.57959,-122.32557,GREATER DUWAMISH,1.0,1,Other,32100,0,32100,Canal Boiler Works,None,0.0,None,0.0,1910
21.0,Medical Office,95995.0,47.65884,-122.3183,NORTHEAST,1.0,4,Medical Office,95995,95281,191276,4245 Roosevelt 2ros4245,None,0.0,None,0.0,1994
97.0,Office,11745.0,47.66144,-122.38723,MAGNOLIA / QUEEN ANNE,1.0,2,Mixed Use Property,25532,0,25532,Salmon Bay Marine Center West,"Repair Services (Vehicle, Shoe, Locksmith, etc)",11745.0,None,0.0,2014
37.0,Supermarket/Grocery Store,44431.0,47.73315,-122.3105,NORTH,1.0,1,Supermarket and Grocery Store,58480,0,58480,70500858 -- North Seattle,None,0.0,None,0.0,1980
77.0,Office,27838.0,47.59979,-122.33339,DOWNTOWN,1.0,4,Small and Mid-Sized Office,27838,0,27838,Union Trust Annex,None,0.0,None,0.0,1902
88.0,Worship Facility,26386.0,47.66516,-122.2738,NORTHEAST,1.0,1,Worship Facility,26366,0,26366,St. Bridget Church,Parking,0.0,None,0.0,1972
89.0,Distribution Center,31476.0,47.57258,-122.33059,GREATER DUWAMISH,1.0,1,Distribution Center,36040,0,36040,Seattle Textile Company,Office,4564.0,None,0.0,1954
47.0,Office,36160.0,47.61041,-122.34214,DOWNTOWN,1.0,4,Small and Mid-Sized Office,36160,0,36160,Alaska Trade Building,None,0.0,None,0.0,1910
5.0,Other - Recreation,8108.0,47.60775,-122.30225,CENTRAL,1.0,1,Mixed Use Property,20050,0,20050,Garfield Community Center,Fitness Center/Health Club/Gym,7726.0,Office,3779.0,1994
61.0,Hotel,83880.0,47.61317,-122.33393,DOWNTOWN,1.0,11,Hotel,88502,15064,103566,Paramount Hotel,Parking,15064.0,Restaurant,4622.0,1996
35.0,Worship Facility,22000.0,47.64,-122.39743,MAGNOLIA / QUEEN ANNE,1.0,1,Worship Facility,20140,0,20140,Magnolia,Parking,0.0,None,0.0,1965
57.0,Worship Facility,21393.0,47.67491,-122.33316,NORTHWEST,1.0,2,Worship Facility,21393,0,21393,Green Lake Church of Seventh-day Adventists,None,0.0,None,0.0,1948
57.0,Office,62108.0,47.61703,-122.35012,DOWNTOWN,1.0,4,Small and Mid-Sized Office,59158,18504,77662,200 Cedar Street Building,Parking,17570.0,None,0.0,1981
92.0,Self-Storage Facility,71874.0,47.70281,-122.35623,NORTHWEST,1.0,2,Self-Storage Facility,40485,31389,71874,Greenwood Self Service Storage,None,0.0,None,0.0,1990
43.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)",31303.0,47.72039,-122.29729,NORTH,1.0,1,Other,37377,0,37377,Bill Pierre Ford Service and Parts,Retail Store,3468.0,Office,840.0,1947
78.0,Retail Store,32205.0,47.61466,-122.31984,EAST,1.0,1,Retail Store,30240,0,30240,The Ford Building,Restaurant,714.0,None,0.0,1920
24.0,Office,20695.0,47.59727,-122.32196,DOWNTOWN,1.0,2,Small and Mid-Sized Office,23472,0,23472,Eng Suey Sun Plaza,Other,1065.0,Retail Store,945.0,1989
79.0,K-12 School,66994.0,47.61224,-122.29087,CENTRAL,1.0,3,K-12 School,66994,0,66994,Madrona K-8,None,0.0,None,0.0,2002
82.0,Distribution Center,25620.0,47.54333,-122.32792,GREATER DUWAMISH,1.0,1,Distribution Center,25620,0,25620,Pacific Rubber Inc,None,0.0,None,0.0,1974
2.0,Office,53281.0,47.66158,-122.31625,NORTHEAST,1.0,6,Small and Mid-Sized Office,55123,36583,91706,45th Street Plaza,Parking,34701.0,Other,3724.0,2001
69.0,K-12 School,30562.0,47.62291,-122.28879,CENTRAL,1.0,2,K-12 School,30562,0,30562,The Bush School - Upper School,None,0.0,None,0.0,2000
64.0,Office,26263.0,47.64779,-122.33352,LAKE UNION,1.0,1,Small and Mid-Sized Office,26263,0,26263,NORTH POINTE,None,0.0,None,0.0,1993
55.0,Worship Facility,53000.0,47.60821,-122.3296,EAST,1.0,3,Worship Facility,37796,0,37796,First Presbyterian Church of Seattle,Parking,17600.0,None,0.0,1962
22.0,Laboratory,54880.0,47.62348,-122.33743,LAKE UNION,1.0,3,Laboratory,55200,0,55200,Rosen Building - SEDO,Data Center,320.0,None,0.0,1928
47.0,Non-Refrigerated Warehouse,31000.0,47.58482,-122.30501,GREATER DUWAMISH,1.0,2,Warehouse,31000,0,31000,MB Warehouse LLC,None,0.0,None,0.0,1970
85.0,Senior Care Community,51298.0,47.72618,-122.35642,NORTHWEST,1.0,2,Senior Care Community,51298,0,51298,HEALTH AND REHAB OF NORTH SEATTLE,None,0.0,None,0.0,1954
91.0,Other,9000.0,47.58452,-122.3337,GREATER DUWAMISH,1.0,1,Mixed Use Property,27000,0,27000,JukeboxCity Building,Other - Entertainment/Public Assembly,9000.0,Self-Storage Facility,9000.0,1916
51.0,Senior Care Community,38800.0,47.60898,-122.34213,DOWNTOWN,1.0,3,Senior Care Community,41395,156000,197395,Market Garage,Other - Public Services,3650.0,Office,586.0,1989
96.0,K-12 School,126351.0,47.62266,-122.30547,CENTRAL,1.0,1,K-12 School,126351,0,126351,Meany Building,None,0.0,None,0.0,1955
77.0,Self-Storage Facility,38959.0,47.67905,-122.31697,NORTHEAST,1.0,4,Self-Storage Facility,38959,0,38959,Roosevelt Self Storage,None,0.0,None,0.0,1996
88.0,Parking,74831.0,47.62323,-122.33028,LAKE UNION,1.0,5,Other,71421,69710,141131,500 Yale,Office,71643.0,None,0.0,2009
95.0,Office,217977.0,47.62029,-122.33078,LAKE UNION,1.0,6,Large Office,211900,124800,336700,Alley24,Parking,4569.0,Retail Store,0.0,2005
18.0,Other,36185.0,47.68541,-122.27097,NORTHEAST,1.0,3,Other,39971,0,39971,Sand Point Country Club,Retail Store,3142.0,Office,644.0,1928
18.0,Other,74864.0,47.6144,-122.30982,CENTRAL,1.0,3,Other,80004,0,80004,Pike St,None,0.0,None,0.0,1926
91.0,Office,295494.0,47.60214,-122.32726,DOWNTOWN,1.0,17,Large Office,275166,138098,413264,Fifth and Yesler,Parking,94781.0,None,0.0,2009
90.0,Residence Hall/Dormitory,207017.0,47.65642,-122.31475,NORTHEAST,1.0,5,Residence Hall,136758,0,136758,Elm Hall,None,0.0,None,0.0,2012
80.0,K-12 School,208981.0,47.57678,-122.38459,SOUTHWEST,1.0,2,K-12 School,208981,0,208981,West Seattle High,None,0.0,None,0.0,2002
1.0,Other,36280.0,47.61492,-122.31728,EAST,1.0,2,Other,34580,27000,61580,East Precinct,Parking,23154.0,None,0.0,1926
80.0,Non-Refrigerated Warehouse,46970.0,47.65649,-122.37507,MAGNOLIA / QUEEN ANNE,1.0,1,Warehouse,46970,0,46970,RSVP West Bldg,None,0.0,None,0.0,1948
94.0,K-12 School,53234.0,47.55813,-122.3189,GREATER DUWAMISH,1.0,1,K-12 School,50546,0,50546,Maple Elementary,None,0.0,None,0.0,1971
81.0,Office,84838.0,47.60581,-122.33664,DOWNTOWN,1.0,8,Large Office,94948,62993,157941,1101 Second Avenue (HOB),Parking,15401.0,None,0.0,1968
64.0,Museum,10420.0,47.60135,-122.33327,DOWNTOWN,1.0,1,Other,21420,0,21420,107 Occidental Ave S,Bar/Nightclub,5000.0,Supermarket/Grocery Store,2000.0,1900
74.0,Supermarket/Grocery Store,51841.0,47.71864,-122.312,NORTH,1.0,1,Supermarket and Grocery Store,51400,0,51400,Safeway 1586 - 15th Ave,Parking,0.0,None,0.0,2011
91.0,Office,144570.0,47.61003,-122.33452,DOWNTOWN,1.0,10,Large Office,135918,0,135918,Logan Building,None,0.0,None,0.0,1958
53.0,Strip Mall,25828.0,47.66908,-122.38627,BALLARD,1.0,2,Other,30000,0,30000,Ballard Square,Parking,0.0,None,0.0,1928
55.0,Distribution Center,44300.0,47.58096,-122.32313,GREATER DUWAMISH,1.0,1,Distribution Center,84420,0,84420,North Coast Electric,Office,24838.0,Retail Store,12349.0,1970
60.0,Non-Refrigerated Warehouse,40831.0,47.57199,-122.32811,GREATER DUWAMISH,1.0,2,Warehouse,58640,0,58640,SCL SSC Building B,Other - Services,16735.0,Office,11533.0,1965
51.0,Office,39000.0,47.60431,-122.33335,DOWNTOWN,1.0,3,Small and Mid-Sized Office,37350,26640,63990,Marion 801,Parking,26640.0,None,0.0,1979
